"처리일자","청소년유해업소업종코드","청소년유해업소업종명","건수"
"20210506","10206","스텐드바","6"
"20210506","10207","비어(바)살롱","4"
"20210506","10208","룸살롱","52"
"20210506","10210","간이주점","1"
"20210506","10299","기타","1"
"20210506","10301","단란주점","81"
"20210506","10401","과자점","9"
"20210506","10402","다방","25"
"20210506","10403","일반조리판매","146"
"20210506","10408","철도역구내","3"
"20210506","10409","백화점","2"
"20210506","10410","편의점","192"
"20210506","10411","패스트푸드","62"
"20210506","10412","커피숍","394"
"20210506","10413","전통찻집","4"
"20210506","10499","기타","303"
"20210506","20101","관광호텔","14"
"20210506","20105","여관업","109"
"20210506","20107","여인숙업","28"
"20210506","20199","숙박업 기타","1"
"20210506","20301","일반이용업","118"
"20210506","20399","이용업 기타","1"
"20210506","24113","일반게임제공업","10"
"20210506","24201","비디오물감상실업","1"
"20210506","24205","노래연습장업","194"
"20210506","30110","무도장업","1"
"20210506","30111","무도학원업","2"
"20210507","10101","한식","2101"
"20210507","10102","중국식","156"
"20210507","10103","경양식","156"
"20210507","10104","일식","144"
"20210507","10105","분식","280"
"20210507","10106","뷔페식","9"
"20210507","10107","정종대포집(선술집)","72"
"20210507","10110","출장조리","2"
"20210507","10111","패스트푸드","25"
"20210507","10112","호프(소주방)","485"
"20210507","10113","통닭(치킨)","108"
"20210507","10114","복어취급","2"
"20210507","10115","김밥(도시락)","27"
"20210507","10116","생선회","36"
"20210507","10117","까페","36"
"20210507","10118","식육취급","24"
"20210507","10119","탕류","9"
"20210507","10199","기타","485"
"20210507","10201","카바레","2"
"20210507","10202","고고(디스코)클럽","1"
"20210507","10206","스텐드바","6"
"20210507","10207","비어(바)살롱","4"
"20210507","10208","룸살롱","52"
"20210507","10210","간이주점","1"
"20210507","10299","기타","1"
"20210507","10301","단란주점","81"
"20210507","10401","과자점","9"
"20210507","10402","다방","25"
"20210507","10403","일반조리판매","146"
"20210507","10408","철도역구내","3"
"20210507","10409","백화점","2"
"20210507","10410","편의점","192"
"20210507","10411","패스트푸드","62"
"20210507","10412","커피숍","393"
"20210507","10413","전통찻집","4"
"20210507","10499","기타","304"
"20210507","20101","관광호텔","14"
"20210507","20105","여관업","109"
"20210507","20107","여인숙업","28"
"20210507","20199","숙박업 기타","1"
"20210507","20301","일반이용업","118"
"20210507","20399","이용업 기타","1"
"20210507","24113","일반게임제공업","10"
"20210507","24201","비디오물감상실업","1"
"20210507","24205","노래연습장업","194"
"20210507","30110","무도장업","1"
"20210507","30111","무도학원업","2"
"20210508","10101","한식","2101"
"20210508","10102","중국식","156"
"20210508","10103","경양식","156"
"20210508","10104","일식","144"
"20210508","10105","분식","280"
"20210508","10106","뷔페식","9"
"20210508","10107","정종대포집(선술집)","72"
"20210508","10110","출장조리","2"
"20210508","10111","패스트푸드","25"
"20210508","10112","호프(소주방)","485"
"20210508","10113","통닭(치킨)","108"
"20210508","10114","복어취급","2"
"20210508","10115","김밥(도시락)","27"
"20210508","10116","생선회","36"
"20210508","10117","까페","36"
"20210508","10118","식육취급","24"
"20210508","10119","탕류","9"
"20210508","10199","기타","485"
"20210508","10201","카바레","2"
"20210508","10202","고고(디스코)클럽","1"
"20210508","10206","스텐드바","6"
"20210508","10207","비어(바)살롱","4"
"20210508","10208","룸살롱","52"
"20210508","10210","간이주점","1"
"20210508","10299","기타","1"
"20210508","10301","단란주점","81"
"20210508","10401","과자점","9"
"20210508","10402","다방","25"
"20210508","10403","일반조리판매","146"
"20210508","10408","철도역구내","3"
"20210508","10409","백화점","2"
"20210508","10410","편의점","192"
"20210508","10411","패스트푸드","62"
"20210508","10412","커피숍","393"
"20210508","10413","전통찻집","4"
"20210508","10499","기타","304"
"20210508","20101","관광호텔","14"
"20210508","20105","여관업","109"
"20210508","20107","여인숙업","28"
"20210508","20199","숙박업 기타","1"
"20210508","20301","일반이용업","118"
"20210508","20399","이용업 기타","1"
"20210508","24113","일반게임제공업","10"
"20210508","24201","비디오물감상실업","1"
"20210508","24205","노래연습장업","194"
"20210508","30110","무도장업","1"
"20210508","30111","무도학원업","2"
"20210509","10101","한식","2101"
"20210509","10102","중국식","156"
"20210509","10103","경양식","156"
"20210509","10104","일식","144"
"20210509","10105","분식","280"
"20210509","10106","뷔페식","9"
"20210509","10107","정종대포집(선술집)","72"
"20210509","10110","출장조리","2"
"20210509","10111","패스트푸드","25"
"20210509","10112","호프(소주방)","485"
"20210509","10113","통닭(치킨)","108"
"20210509","10114","복어취급","2"
"20210509","10115","김밥(도시락)","27"
"20210509","10116","생선회","36"
"20210509","10117","까페","36"
"20210509","10118","식육취급","24"
"20210509","10119","탕류","9"
"20210509","10199","기타","485"
"20210509","10201","카바레","2"
"20210509","10202","고고(디스코)클럽","1"
"20210509","10206","스텐드바","6"
"20210509","10207","비어(바)살롱","4"
"20210509","10208","룸살롱","52"
"20210509","10210","간이주점","1"
"20210509","10299","기타","1"
"20210509","10301","단란주점","81"
"20210509","10401","과자점","9"
"20210509","10402","다방","25"
"20210509","10403","일반조리판매","146"
"20210509","10408","철도역구내","3"
"20210509","10409","백화점","2"
"20210509","10410","편의점","192"
"20210509","10411","패스트푸드","62"
"20210509","10412","커피숍","393"
"20210509","10413","전통찻집","4"
"20210509","10499","기타","304"
"20210509","20101","관광호텔","14"
"20210509","20105","여관업","109"
"20210509","20107","여인숙업","28"
"20210509","20199","숙박업 기타","1"
"20210509","20301","일반이용업","118"
"20210509","20399","이용업 기타","1"
"20210509","24113","일반게임제공업","10"
"20210509","24201","비디오물감상실업","1"
"20210509","24205","노래연습장업","194"
"20210509","30110","무도장업","1"
"20210509","30111","무도학원업","2"
"20210510","10101","한식","2101"
"20210510","10102","중국식","156"
"20210510","10103","경양식","156"
"20210510","10104","일식","143"
"20210510","10105","분식","281"
"20210510","10106","뷔페식","9"
"20210510","10107","정종대포집(선술집)","72"
"20210510","10110","출장조리","2"
"20210510","10111","패스트푸드","25"
"20210510","10112","호프(소주방)","485"
"20210510","10113","통닭(치킨)","108"
"20210510","10114","복어취급","2"
"20210510","10115","김밥(도시락)","27"
"20210510","10116","생선회","36"
"20210510","10117","까페","36"
"20210510","10118","식육취급","24"
"20210510","10119","탕류","9"
"20210510","10199","기타","485"
"20210510","10201","카바레","2"
"20210510","10202","고고(디스코)클럽","1"
"20210510","10206","스텐드바","6"
"20210510","10207","비어(바)살롱","4"
"20210510","10208","룸살롱","52"
"20210510","10210","간이주점","1"
"20210510","10299","기타","1"
"20210510","10301","단란주점","81"
"20210510","10401","과자점","9"
"20210510","10402","다방","25"
"20210510","10403","일반조리판매","147"
"20210510","10408","철도역구내","3"
"20210510","10409","백화점","2"
"20210510","10410","편의점","192"
"20210510","10411","패스트푸드","62"
"20210510","10412","커피숍","393"
"20210510","10413","전통찻집","4"
"20210510","10499","기타","304"
"20210510","20101","관광호텔","14"
"20210510","20105","여관업","109"
"20210510","20107","여인숙업","28"
"20210510","20199","숙박업 기타","1"
"20210510","20301","일반이용업","118"
"20210510","20399","이용업 기타","1"
"20210510","24113","일반게임제공업","10"
"20210510","24201","비디오물감상실업","1"
"20210510","24205","노래연습장업","193"
"20210510","30110","무도장업","1"
"20210510","30111","무도학원업","2"
"20210511","10101","한식","2102"
"20210511","10102","중국식","156"
"20210511","10103","경양식","156"
"20210511","10104","일식","143"
"20210511","10105","분식","281"
"20210511","10106","뷔페식","9"
"20210511","10107","정종대포집(선술집)","72"
"20210511","10110","출장조리","2"
"20210511","10111","패스트푸드","25"
"20210511","10112","호프(소주방)","485"
"20210511","10113","통닭(치킨)","108"
"20210511","10114","복어취급","2"
"20210511","10115","김밥(도시락)","27"
"20210511","10116","생선회","36"
"20210511","10117","까페","36"
"20210511","10118","식육취급","24"
"20210511","10119","탕류","9"
"20210511","10199","기타","484"
"20210511","10201","카바레","2"
"20210511","10202","고고(디스코)클럽","1"
"20210511","10206","스텐드바","6"
"20210511","10207","비어(바)살롱","4"
"20210511","10208","룸살롱","52"
"20210511","10210","간이주점","1"
"20210511","10299","기타","1"
"20210511","10301","단란주점","81"
"20210511","10401","과자점","9"
"20210511","10402","다방","25"
"20210511","10403","일반조리판매","147"
"20210511","10408","철도역구내","3"
"20210511","10409","백화점","2"
"20210511","10410","편의점","192"
"20210511","10411","패스트푸드","62"
"20210511","10412","커피숍","393"
"20210511","10413","전통찻집","4"
"20210511","10499","기타","304"
"20210511","20101","관광호텔","14"
"20210511","20105","여관업","109"
"20210511","20107","여인숙업","28"
"20210511","20199","숙박업 기타","1"
"20210511","20301","일반이용업","118"
"20210511","20399","이용업 기타","1"
"20210511","24113","일반게임제공업","10"
"20210511","24201","비디오물감상실업","1"
"20210511","24205","노래연습장업","193"
"20210511","30110","무도장업","1"
"20210511","30111","무도학원업","2"
"20210512","10101","한식","2098"
"20210512","10102","중국식","156"
"20210512","10103","경양식","157"
"20210512","10104","일식","143"
"20210512","10105","분식","281"
"20210512","10106","뷔페식","9"
"20210512","10107","정종대포집(선술집)","72"
"20210512","10110","출장조리","2"
"20210512","10111","패스트푸드","25"
"20210512","10112","호프(소주방)","485"
"20210512","10113","통닭(치킨)","108"
"20210512","10114","복어취급","2"
"20210512","10115","김밥(도시락)","27"
"20210512","10116","생선회","36"
"20210512","10117","까페","36"
"20210512","10118","식육취급","24"
"20210512","10119","탕류","9"
"20210512","10199","기타","483"
"20210512","10201","카바레","2"
"20210512","10202","고고(디스코)클럽","1"
"20210512","10206","스텐드바","6"
"20210512","10207","비어(바)살롱","4"
"20210512","10208","룸살롱","52"
"20210512","10210","간이주점","1"
"20210512","10299","기타","1"
"20210512","10301","단란주점","81"
"20210512","10401","과자점","9"
"20210512","10402","다방","25"
"20210512","10403","일반조리판매","146"
"20210512","10408","철도역구내","3"
"20210512","10409","백화점","2"
"20210512","10410","편의점","192"
"20210512","10411","패스트푸드","62"
"20210512","10412","커피숍","394"
"20210512","10413","전통찻집","4"
"20210512","10499","기타","304"
"20210512","20101","관광호텔","14"
"20210512","20105","여관업","109"
"20210512","20107","여인숙업","28"
"20210512","20199","숙박업 기타","1"
"20210512","20301","일반이용업","118"
"20210512","20399","이용업 기타","1"
"20210512","24113","일반게임제공업","10"
"20210512","24201","비디오물감상실업","1"
"20210512","24205","노래연습장업","193"
"20210512","30110","무도장업","1"
"20210512","30111","무도학원업","2"
"20210513","10101","한식","2099"
"20210513","10102","중국식","157"
"20210513","10103","경양식","158"
"20210513","10104","일식","142"
"20210513","10105","분식","281"
"20210513","10106","뷔페식","9"
"20210513","10107","정종대포집(선술집)","72"
"20210513","10110","출장조리","2"
"20210513","10111","패스트푸드","25"
"20210513","10112","호프(소주방)","484"
"20210513","10113","통닭(치킨)","108"
"20210513","10114","복어취급","2"
"20210513","10115","김밥(도시락)","27"
"20210513","10116","생선회","36"
"20210513","10117","까페","36"
"20210513","10118","식육취급","24"
"20210513","10119","탕류","9"
"20210513","10199","기타","483"
"20210513","10201","카바레","2"
"20210513","10202","고고(디스코)클럽","1"
"20210513","10206","스텐드바","6"
"20210513","10207","비어(바)살롱","4"
"20210513","10208","룸살롱","52"
"20210513","10210","간이주점","1"
"20210513","10299","기타","1"
"20210513","10301","단란주점","81"
"20210513","10401","과자점","9"
"20210513","10402","다방","25"
"20210513","10403","일반조리판매","146"
"20210513","10408","철도역구내","3"
"20210513","10409","백화점","2"
"20210513","10410","편의점","192"
"20210513","10411","패스트푸드","62"
"20210513","10412","커피숍","394"
"20210513","10413","전통찻집","4"
"20210513","10499","기타","304"
"20210513","20101","관광호텔","14"
"20210513","20105","여관업","109"
"20210513","20107","여인숙업","28"
"20210513","20199","숙박업 기타","1"
"20210513","20301","일반이용업","118"
"20210513","20399","이용업 기타","1"
"20210513","24113","일반게임제공업","10"
"20210513","24201","비디오물감상실업","1"
"20210513","24205","노래연습장업","193"
"20210513","30110","무도장업","1"
"20210513","30111","무도학원업","2"
"20210514","10101","한식","2099"
"20210514","10102","중국식","157"
"20210514","10103","경양식","158"
"20210514","10104","일식","143"
"20210514","10105","분식","280"
"20210514","10106","뷔페식","9"
"20210514","10107","정종대포집(선술집)","72"
"20210514","10110","출장조리","2"
"20210514","10111","패스트푸드","25"
"20210514","10112","호프(소주방)","486"
"20210514","10113","통닭(치킨)","108"
"20210514","10114","복어취급","2"
"20210514","10115","김밥(도시락)","27"
"20210514","10116","생선회","36"
"20210514","10117","까페","36"
"20210514","10118","식육취급","24"
"20210514","10119","탕류","9"
"20210514","10199","기타","483"
"20210514","10201","카바레","2"
"20210514","10202","고고(디스코)클럽","1"
"20210514","10206","스텐드바","6"
"20210514","10207","비어(바)살롱","4"
"20210514","10208","룸살롱","52"
"20210514","10210","간이주점","1"
"20210514","10299","기타","1"
"20210514","10301","단란주점","81"
"20210514","10401","과자점","9"
"20210514","10402","다방","25"
"20210514","10403","일반조리판매","146"
"20210514","10408","철도역구내","3"
"20210514","10409","백화점","2"
"20210514","10410","편의점","192"
"20210514","10411","패스트푸드","62"
"20210514","10412","커피숍","394"
"20210514","10413","전통찻집","4"
"20210514","10499","기타","304"
"20210514","20101","관광호텔","14"
"20210514","20105","여관업","109"
"20210514","20107","여인숙업","28"
"20210514","20199","숙박업 기타","1"
"20210514","20301","일반이용업","118"
"20210514","20399","이용업 기타","1"
"20210514","24113","일반게임제공업","10"
"20210514","24201","비디오물감상실업","1"
"20210514","24205","노래연습장업","193"
"20210514","30110","무도장업","1"
"20210514","30111","무도학원업","2"
"20210515","10101","한식","2099"
"20210515","10102","중국식","157"
"20210515","10103","경양식","158"
"20210515","10104","일식","143"
"20210515","10105","분식","280"
"20210515","10106","뷔페식","9"
"20210515","10107","정종대포집(선술집)","72"
"20210515","10110","출장조리","2"
"20210515","10111","패스트푸드","25"
"20210515","10112","호프(소주방)","486"
"20210515","10113","통닭(치킨)","108"
"20210515","10114","복어취급","2"
"20210515","10115","김밥(도시락)","27"
"20210515","10116","생선회","36"
"20210515","10117","까페","36"
"20210515","10118","식육취급","24"
"20210515","10119","탕류","9"
"20210515","10199","기타","483"
"20210515","10201","카바레","2"
"20210515","10202","고고(디스코)클럽","1"
"20210515","10206","스텐드바","6"
"20210515","10207","비어(바)살롱","4"
"20210515","10208","룸살롱","52"
"20210515","10210","간이주점","1"
"20210515","10299","기타","1"
"20210515","10301","단란주점","81"
"20210515","10401","과자점","9"
"20210515","10402","다방","25"
"20210515","10403","일반조리판매","146"
"20210515","10408","철도역구내","3"
"20210515","10409","백화점","2"
"20210515","10410","편의점","192"
"20210515","10411","패스트푸드","62"
"20210515","10412","커피숍","394"
"20210515","10413","전통찻집","4"
"20210515","10499","기타","304"
"20210515","20101","관광호텔","14"
"20210515","20105","여관업","109"
"20210515","20107","여인숙업","28"
"20210515","20199","숙박업 기타","1"
"20210515","20301","일반이용업","118"
"20210515","20399","이용업 기타","1"
"20210515","24113","일반게임제공업","10"
"20210515","24201","비디오물감상실업","1"
"20210515","24205","노래연습장업","193"
"20210515","30110","무도장업","1"
"20210515","30111","무도학원업","2"
"20210516","10101","한식","2099"
"20210516","10102","중국식","157"
"20210516","10103","경양식","158"
"20210516","10104","일식","143"
"20210516","10105","분식","280"
"20210516","10106","뷔페식","9"
"20210516","10107","정종대포집(선술집)","72"
"20210516","10110","출장조리","2"
"20210516","10111","패스트푸드","25"
"20210516","10112","호프(소주방)","486"
"20210516","10113","통닭(치킨)","108"
"20210516","10114","복어취급","2"
"20210516","10115","김밥(도시락)","27"
"20210516","10116","생선회","36"
"20210516","10117","까페","36"
"20210516","10118","식육취급","24"
"20210516","10119","탕류","9"
"20210516","10199","기타","483"
"20210516","10201","카바레","2"
"20210516","10202","고고(디스코)클럽","1"
"20210516","10206","스텐드바","6"
"20210516","10207","비어(바)살롱","4"
"20210516","10208","룸살롱","52"
"20210516","10210","간이주점","1"
"20210516","10299","기타","1"
"20210516","10301","단란주점","81"
"20210516","10401","과자점","9"
"20210516","10402","다방","25"
"20210516","10403","일반조리판매","146"
"20210516","10408","철도역구내","3"
"20210516","10409","백화점","2"
"20210516","10410","편의점","192"
"20210516","10411","패스트푸드","62"
"20210516","10412","커피숍","394"
"20210516","10413","전통찻집","4"
"20210516","10499","기타","304"
"20210516","20101","관광호텔","14"
"20210516","20105","여관업","109"
"20210516","20107","여인숙업","28"
"20210516","20199","숙박업 기타","1"
"20210516","20301","일반이용업","118"
"20210516","20399","이용업 기타","1"
"20210516","24113","일반게임제공업","10"
"20210516","24201","비디오물감상실업","1"
"20210516","24205","노래연습장업","193"
"20210516","30110","무도장업","1"
"20210516","30111","무도학원업","2"
"20210517","10101","한식","2099"
"20210517","10102","중국식","157"
"20210517","10103","경양식","158"
"20210517","10104","일식","144"
"20210517","10105","분식","280"
"20210517","10106","뷔페식","9"
"20210517","10107","정종대포집(선술집)","72"
"20210517","10110","출장조리","2"
"20210517","10111","패스트푸드","25"
"20210517","10112","호프(소주방)","486"
"20210517","10113","통닭(치킨)","108"
"20210517","10114","복어취급","2"
"20210517","10115","김밥(도시락)","27"
"20210517","10116","생선회","36"
"20210517","10117","까페","36"
"20210517","10118","식육취급","24"
"20210517","10119","탕류","9"
"20210517","10199","기타","483"
"20210517","10201","카바레","2"
"20210517","10202","고고(디스코)클럽","1"
"20210517","10206","스텐드바","6"
"20210517","10207","비어(바)살롱","4"
"20210517","10208","룸살롱","52"
"20210517","10210","간이주점","1"
"20210517","10299","기타","1"
"20210517","10301","단란주점","81"
"20210517","10401","과자점","9"
"20210517","10402","다방","25"
"20210517","10403","일반조리판매","146"
"20210517","10408","철도역구내","3"
"20210517","10409","백화점","2"
"20210517","10410","편의점","192"
"20210517","10411","패스트푸드","62"
"20210517","10412","커피숍","395"
"20210517","10413","전통찻집","4"
"20210517","10499","기타","303"
"20210517","20101","관광호텔","14"
"20210517","20105","여관업","109"
"20210517","20107","여인숙업","28"
"20210517","20199","숙박업 기타","1"
"20210517","20301","일반이용업","118"
"20210517","20399","이용업 기타","1"
"20210517","24113","일반게임제공업","10"
"20210517","24201","비디오물감상실업","1"
"20210517","24205","노래연습장업","193"
"20210517","30110","무도장업","1"
"20210517","30111","무도학원업","2"
"20210418","10101","한식","1712"
"20210418","10102","중국식","90"
"20210418","10103","경양식","68"
"20210418","10104","일식","104"
"20210418","10105","분식","295"
"20210418","10106","뷔페식","7"
"20210418","10107","정종대포집(선술집)","293"
"20210418","10110","출장조리","7"
"20210418","10111","패스트푸드","25"
"20210418","10112","호프(소주방)","556"
"20210418","10113","통닭(치킨)","112"
"20210418","10114","복어취급","1"
"20210418","10115","김밥(도시락)","2"
"20210418","10116","생선회","49"
"20210418","10117","까페","56"
"20210418","10118","식육취급","16"
"20210418","10119","탕류","1"
"20210418","10199","기타","327"
"20210418","10201","카바레","2"
"20210418","10202","고고(디스코)클럽","1"
"20210418","10206","스텐드바","2"
"20210418","10207","비어(바)살롱","1"
"20210418","10208","룸살롱","14"
"20210418","10301","단란주점","95"
"20210418","10401","과자점","6"
"20210418","10402","다방","6"
"20210418","10403","일반조리판매","122"
"20210418","10408","철도역구내","5"
"20210418","10409","백화점","1"
"20210418","10410","편의점","209"
"20210418","10411","패스트푸드","48"
"20210418","10412","커피숍","319"
"20210418","10499","기타","178"
"20210418","20101","관광호텔","3"
"20210418","20102","일반호텔","10"
"20210418","20105","여관업","82"
"20210418","20107","여인숙업","9"
"20210418","20301","일반이용업","118"
"20210418","20399","이용업 기타","9"
"20210418","24113","일반게임제공업","8"
"20210418","24201","비디오물감상실업","3"
"20210418","24205","노래연습장업","337"
"20210418","30111","무도학원업","4"
"20210419","10101","한식","1715"
"20210419","10102","중국식","90"
"20210419","10103","경양식","69"
"20210419","10104","일식","104"
"20210419","10105","분식","294"
"20210419","10106","뷔페식","7"
"20210419","10107","정종대포집(선술집)","293"
"20210419","10110","출장조리","7"
"20210419","10111","패스트푸드","25"
"20210419","10112","호프(소주방)","554"
"20210419","10113","통닭(치킨)","112"
"20210419","10114","복어취급","1"
"20210419","10115","김밥(도시락)","2"
"20210419","10116","생선회","49"
"20210419","10117","까페","55"
"20210419","10118","식육취급","16"
"20210419","10119","탕류","1"
"20210419","10199","기타","327"
"20210419","10201","카바레","2"
"20210419","10202","고고(디스코)클럽","1"
"20210419","10206","스텐드바","2"
"20210419","10207","비어(바)살롱","1"
"20210419","10208","룸살롱","14"
"20210419","10301","단란주점","95"
"20210419","10401","과자점","6"
"20210419","10402","다방","6"
"20210419","10403","일반조리판매","122"
"20210419","10408","철도역구내","5"
"20210419","10409","백화점","1"
"20210419","10410","편의점","209"
"20210419","10411","패스트푸드","48"
"20210419","10412","커피숍","319"
"20210419","10499","기타","178"
"20210419","20101","관광호텔","3"
"20210419","20102","일반호텔","10"
"20210419","20105","여관업","82"
"20210419","20107","여인숙업","9"
"20210419","20301","일반이용업","118"
"20210419","20399","이용업 기타","9"
"20210419","24113","일반게임제공업","8"
"20210419","24201","비디오물감상실업","3"
"20210419","24205","노래연습장업","337"
"20210419","30111","무도학원업","4"
"20210420","10101","한식","1711"
"20210420","10102","중국식","90"
"20210420","10103","경양식","69"
"20210420","10104","일식","104"
"20210420","10105","분식","294"
"20210420","10106","뷔페식","7"
"20210420","10107","정종대포집(선술집)","293"
"20210420","10110","출장조리","7"
"20210420","10111","패스트푸드","25"
"20210420","10112","호프(소주방)","552"
"20210420","10113","통닭(치킨)","112"
"20210420","10114","복어취급","1"
"20210420","10115","김밥(도시락)","2"
"20210420","10116","생선회","49"
"20210420","10117","까페","55"
"20210420","10118","식육취급","16"
"20210420","10119","탕류","1"
"20210420","10199","기타","327"
"20210420","10201","카바레","2"
"20210420","10202","고고(디스코)클럽","1"
"20210420","10206","스텐드바","2"
"20210420","10207","비어(바)살롱","1"
"20210420","10208","룸살롱","14"
"20210420","10301","단란주점","95"
"20210420","10401","과자점","6"
"20210420","10402","다방","6"
"20210420","10403","일반조리판매","121"
"20210420","10408","철도역구내","5"
"20210420","10409","백화점","1"
"20210420","10410","편의점","209"
"20210420","10411","패스트푸드","48"
"20210420","10412","커피숍","319"
"20210420","10499","기타","178"
"20210420","20101","관광호텔","3"
"20210420","20102","일반호텔","10"
"20210420","20105","여관업","82"
"20210420","20107","여인숙업","9"
"20210420","20301","일반이용업","119"
"20210420","20399","이용업 기타","9"
"20210420","24113","일반게임제공업","8"
"20210420","24201","비디오물감상실업","3"
"20210420","24205","노래연습장업","337"
"20210420","30111","무도학원업","4"
"20210421","10101","한식","1712"
"20210421","10102","중국식","90"
"20210421","10103","경양식","69"
"20210421","10104","일식","104"
"20210421","10105","분식","295"
"20210421","10106","뷔페식","7"
"20210421","10107","정종대포집(선술집)","293"
"20210421","10110","출장조리","6"
"20210421","10111","패스트푸드","25"
"20210421","10112","호프(소주방)","553"
"20210421","10113","통닭(치킨)","112"
"20210421","10114","복어취급","1"
"20210421","10115","김밥(도시락)","2"
"20210421","10116","생선회","49"
"20210421","10117","까페","55"
"20210421","10118","식육취급","16"
"20210421","10119","탕류","1"
"20210421","10199","기타","325"
"20210421","10201","카바레","2"
"20210421","10202","고고(디스코)클럽","1"
"20210421","10206","스텐드바","2"
"20210421","10207","비어(바)살롱","1"
"20210421","10208","룸살롱","14"
"20210421","10301","단란주점","95"
"20210421","10401","과자점","6"
"20210421","10402","다방","6"
"20210421","10403","일반조리판매","121"
"20210421","10408","철도역구내","5"
"20210421","10409","백화점","1"
"20210421","10410","편의점","210"
"20210421","10411","패스트푸드","48"
"20210421","10412","커피숍","319"
"20210421","10499","기타","178"
"20210421","20101","관광호텔","3"
"20210421","20102","일반호텔","10"
"20210421","20105","여관업","82"
"20210421","20107","여인숙업","9"
"20210421","20301","일반이용업","119"
"20210421","20399","이용업 기타","9"
"20210421","24113","일반게임제공업","8"
"20210421","24201","비디오물감상실업","3"
"20210421","24205","노래연습장업","337"
"20210421","30111","무도학원업","4"
"20210422","10101","한식","1713"
"20210422","10102","중국식","90"
"20210422","10103","경양식","69"
"20210422","10104","일식","104"
"20210422","10105","분식","295"
"20210422","10106","뷔페식","7"
"20210422","10107","정종대포집(선술집)","293"
"20210422","10110","출장조리","6"
"20210422","10111","패스트푸드","25"
"20210422","10112","호프(소주방)","552"
"20210422","10113","통닭(치킨)","112"
"20210422","10114","복어취급","1"
"20210422","10115","김밥(도시락)","2"
"20210422","10116","생선회","49"
"20210422","10117","까페","55"
"20210422","10118","식육취급","16"
"20210422","10119","탕류","1"
"20210422","10199","기타","325"
"20210422","10201","카바레","2"
"20210422","10202","고고(디스코)클럽","1"
"20210422","10206","스텐드바","2"
"20210422","10207","비어(바)살롱","1"
"20210422","10208","룸살롱","14"
"20210422","10301","단란주점","95"
"20210422","10401","과자점","6"
"20210422","10402","다방","6"
"20210422","10403","일반조리판매","121"
"20210422","10408","철도역구내","5"
"20210422","10409","백화점","1"
"20210422","10410","편의점","210"
"20210422","10411","패스트푸드","48"
"20210422","10412","커피숍","320"
"20210422","10499","기타","178"
"20210422","20101","관광호텔","3"
"20210422","20102","일반호텔","10"
"20210422","20105","여관업","82"
"20210422","20107","여인숙업","9"
"20210422","20301","일반이용업","119"
"20210422","20399","이용업 기타","9"
"20210422","24113","일반게임제공업","8"
"20210422","24201","비디오물감상실업","3"
"20210422","24205","노래연습장업","337"
"20210422","30111","무도학원업","4"
"20210423","10101","한식","1714"
"20210423","10102","중국식","90"
"20210423","10103","경양식","68"
"20210423","10104","일식","104"
"20210423","10105","분식","295"
"20210423","10106","뷔페식","7"
"20210423","10107","정종대포집(선술집)","293"
"20210423","10110","출장조리","6"
"20210423","10111","패스트푸드","25"
"20210423","10112","호프(소주방)","552"
"20210423","10113","통닭(치킨)","112"
"20210423","10114","복어취급","1"
"20210423","10115","김밥(도시락)","2"
"20210423","10116","생선회","49"
"20210423","10117","까페","55"
"20210423","10118","식육취급","16"
"20210423","10119","탕류","1"
"20210423","10199","기타","325"
"20210423","10201","카바레","2"
"20210423","10202","고고(디스코)클럽","1"
"20210423","10206","스텐드바","2"
"20210423","10207","비어(바)살롱","1"
"20210423","10208","룸살롱","14"
"20210423","10301","단란주점","95"
"20210423","10401","과자점","6"
"20210423","10402","다방","6"
"20210423","10403","일반조리판매","121"
"20210423","10408","철도역구내","5"
"20210423","10409","백화점","1"
"20210423","10410","편의점","210"
"20210423","10411","패스트푸드","48"
"20210423","10412","커피숍","320"
"20210423","10499","기타","178"
"20210423","20101","관광호텔","3"
"20210423","20102","일반호텔","10"
"20210423","20105","여관업","82"
"20210423","20107","여인숙업","9"
"20210423","20301","일반이용업","119"
"20210423","20399","이용업 기타","9"
"20210423","24113","일반게임제공업","8"
"20210423","24201","비디오물감상실업","3"
"20210423","24205","노래연습장업","337"
"20210423","30111","무도학원업","4"
"20210424","10101","한식","1714"
"20210424","10102","중국식","90"
"20210424","10103","경양식","68"
"20210424","10104","일식","104"
"20210424","10105","분식","295"
"20210424","10106","뷔페식","7"
"20210424","10107","정종대포집(선술집)","293"
"20210424","10110","출장조리","6"
"20210424","10111","패스트푸드","25"
"20210424","10112","호프(소주방)","552"
"20210424","10113","통닭(치킨)","112"
"20210424","10114","복어취급","1"
"20210424","10115","김밥(도시락)","2"
"20210424","10116","생선회","49"
"20210424","10117","까페","55"
"20210424","10118","식육취급","16"
"20210424","10119","탕류","1"
"20210424","10199","기타","325"
"20210424","10201","카바레","2"
"20210424","10202","고고(디스코)클럽","1"
"20210424","10206","스텐드바","2"
"20210424","10207","비어(바)살롱","1"
"20210424","10208","룸살롱","14"
"20210424","10301","단란주점","95"
"20210424","10401","과자점","6"
"20210424","10402","다방","6"
"20210424","10403","일반조리판매","121"
"20210424","10408","철도역구내","5"
"20210424","10409","백화점","1"
"20210424","10410","편의점","210"
"20210424","10411","패스트푸드","48"
"20210424","10412","커피숍","320"
"20210424","10499","기타","178"
"20210424","20101","관광호텔","3"
