자치구,CCTV 용도,위도,경도,CCTV 수량
마포구,방범,37.56676417,126.8995679,1
마포구,방범,37.56679348,126.9189811,1
마포구,방범,37.56686658,126.9128972,1
마포구,방범,37.56692172,126.9092643,1
마포구,방범,37.56698742,126.9070172,1
마포구,방범,37.56714394,126.9091794,1
마포구,방범,37.56715664,126.9111885,1
마포구,방범,37.56718548,126.9081678,1
마포구,방범,37.56724127,126.906332,1
마포구,방범,37.56743093,126.9051082,1
마포구,방범,37.56743683,126.9101477,1
마포구,방범,37.56745936,126.9074386,1
마포구,방범,37.56750658,126.908265,1
마포구,방범,37.56755113,126.9109376,1
마포구,방범,37.56776396,126.9091724,1
마포구,방범,37.56792861,126.9125768,1
마포구,방범,37.56798862,126.9101203,3
마포구,방범,37.56802521,126.9108959,1
마포구,방범,37.56808533,126.9072546,1
마포구,방범,37.56811208,126.9118573,2
마포구,방범,37.56813909,126.9146699,1
마포구,방범,37.56815712,126.9068742,1
마포구,방범,37.56829854,126.9053233,1
마포구,방범,37.56830402,126.9103893,1
마포구,방범,37.56842946,126.9083388,1
마포구,방범,37.56873857,126.9068237,4
마포구,방범,37.56889849,126.910174,1
마포구,방범,37.56901523,126.9073395,1
마포구,방범,37.56928363,126.9067939,1
마포구,방범,37.56934429,126.9001134,1
마포구,방범,37.56942567,126.9115045,1
마포구,방범,37.56950162,126.9002631,1
마포구,방범,37.56984833,126.9091559,1
마포구,방범,37.57003575,126.9061851,2
마포구,방범,37.57032988,126.903374,1
마포구,방범,37.57068256,126.9065687,1
마포구,방범,37.57069938,126.8963627,3
마포구,방범,37.57101367,126.9054215,1
마포구,방범,37.5713108,126.9043534,1
마포구,방범,37.57142078,126.9061715,1
마포구,방범,37.57220365,126.9066708,1
마포구,방범,37.5723594,126.905501,4
마포구,방범,37.57261692,126.9059613,1
마포구,방범,37.57289582,126.9036639,1
마포구,방범,37.57312542,126.9028975,1
마포구,방범,37.57313042,126.9021815,1
마포구,방범,37.57313756,126.9051233,1
마포구,방범,37.57340087,126.9034983,1
마포구,방범,37.57357768,126.9044003,1
마포구,방범,37.57384071,126.904015,1
마포구,방범,37.57393171,126.9028492,3
마포구,방범,37.57413293,126.9031774,1
마포구,방범,37.57420991,126.8949963,1
마포구,방범,37.57460829,126.8946282,1
마포구,방범,37.5746203,126.8940543,3
마포구,방범,37.57464333,126.8901599,1
마포구,방범,37.57510808,126.8980923,1
마포구,방범,37.57510882,126.8980895,1
마포구,방범,37.57510882,126.8980913,1
마포구,방범,37.57528282,126.8924124,1
마포구,방범,37.57540854,126.8963335,1
마포구,방범,37.57547256,126.8926729,1
마포구,방범,37.57548914,126.8962051,1
마포구,방범,37.57550813,126.8981605,1
마포구,방범,37.57608429,126.8949435,1
마포구,방범,37.57612917,126.8967845,1
마포구,방범,37.5761512,126.8952216,1
마포구,방범,37.5762447,126.8916971,2
마포구,방범,37.57632164,126.8956452,5
마포구,방범,37.57684069,126.8946982,2
마포구,방범,37.57697583,126.8940667,3
마포구,방범,37.5770787,126.8956815,1
마포구,방범,37.57712509,126.896623,1
마포구,방범,37.5773921,126.8956253,1
마포구,방범,37.57756716,126.8810408,4
마포구,방범,37.57759547,126.8971386,4
마포구,방범,37.5777235,126.8959063,1
마포구,방범,37.57774701,126.893246,2
마포구,방범,37.5779061,126.8966058,1
마포구,방범,37.57806095,126.8951872,4
마포구,방범,37.57826364,126.8961257,1
마포구,방범,37.57894676,126.8827874,1
마포구,방범,37.5789544,126.8824751,1
마포구,방범,37.5794211,126.8818961,1
마포구,방범,37.58024605,126.8819047,1
마포구,방범,37.58030971,126.8796583,2
마포구,방범,37.58033178,126.8833812,1
마포구,방범,37.58033267,126.881136,1
마포구,방범,37.58048738,126.8933311,4
마포구,방범,37.58048981,126.8813127,1
마포구,방범,37.58143589,126.8846226,1
마포구,방범,37.58243035,126.8796708,1
마포구,방범,37.58276257,126.8802106,1
마포구,방범,37.58395391,126.8859638,1
마포구,방범,37.58409993,126.877446,4
마포구,방범,37.58480567,126.8833948,1
마포구,방범,37.58520707,126.8834078,1
마포구,방범,37.58532905,126.8842056,1
마포구,방범,37.58538155,126.8797227,1
마포구,방범,37.5855118,126.884204,1
마포구,방범,37.58575163,126.8834859,1
마포구,방범,37.58758232,126.8828414,4
마포구,방범,37.58765246,126.8797139,4
마포구,방범,37.55257177,126.9362537,1
마포구,방범,37.58865472,126.8806271,1
동작구,방범,37.497003,126.959621,3
동작구,방범,37.476259,126.971123,1
동작구,방범,37.476405,126.972527,3
동작구,방범,37.47706,126.97157,3
동작구,방범,37.47717,126.974711,4
동작구,방범,37.47732,126.980062,4
동작구,방범,37.477351,126.970335,4
동작구,방범,37.477385,126.972679,2
동작구,방범,37.477572,126.976136,4
동작구,방범,37.477737,126.975788,2
동작구,방범,37.477791,126.978261,4
동작구,방범,37.477791,126.979548,3
동작구,방범,37.4778,126.977614,4
동작구,방범,37.477844,126.969411,1
동작구,방범,37.478163,126.972464,3
동작구,방범,37.478254,126.976625,5
동작구,방범,37.478304,126.971561,2
동작구,방범,37.478328,126.98003,1
동작구,방범,37.47837,126.977286,1
동작구,방범,37.47874309,126.9733283,5
동작구,방범,37.47878182,126.9739482,4
동작구,방범,37.4788,126.975572,1
동작구,방범,37.478817,126.971481,1
동작구,방범,37.478834,126.979016,3
동작구,방범,37.47911,126.972556,3
동작구,방범,37.479149,126.9749,4
동작구,방범,37.479316,126.978043,1
동작구,방범,37.479497,126.979406,5
동작구,방범,37.479556,126.977302,5
동작구,방범,37.479738,126.96939,2
동작구,방범,37.479811,126.973818,4
동작구,방범,37.4799,126.97026,3
동작구,방범,37.480008,126.976487,3
동작구,방범,37.480336,126.975619,1
동작구,방범,37.480667,126.973501,4
동작구,방범,37.480995,126.968574,4
동작구,방범,37.481357,126.971607,1
동작구,방범,37.481499,126.975679,5
동작구,방범,37.482028,126.969648,5
동작구,방범,37.482142,126.967531,3
동작구,방범,37.482189,126.975594,3
동작구,방범,37.482242,126.972893,4
동작구,방범,37.482603,126.967853,3
동작구,방범,37.482635,126.971011,3
동작구,방범,37.482682,126.976209,3
동작구,방범,37.482706,126.974581,3
동작구,방범,37.482728,126.97348,3
동작구,방범,37.482977,126.972734,3
동작구,방범,37.483017,126.972059,3
동작구,방범,37.483101,126.967271,3
동작구,방범,37.483324,126.969946,3
동작구,방범,37.48372477,126.9720991,4
동작구,방범,37.483805,126.980926,5
동작구,방범,37.483839,126.970505,5
동작구,방범,37.483996,126.969299,1
동작구,방범,37.484012,126.971807,1
동작구,방범,37.484065,126.967635,3
동작구,방범,37.484122,126.968809,5
동작구,방범,37.484186,126.973154,4
동작구,방범,37.484348,126.96853,4
동작구,방범,37.484446,126.972755,3
동작구,방범,37.484575,126.969349,3
동작구,방범,37.484672,126.977614,1
동작구,방범,37.484973,126.978914,5
동작구,방범,37.485208,126.979901,3
동작구,방범,37.485264,126.904984,3
동작구,방범,37.485368,126.968174,5
동작구,방범,37.485534,126.981091,4
동작구,방범,37.485536,126.97826,3
동작구,방범,37.485881,126.907861,3
동작구,방범,37.486061,126.9795,3
동작구,방범,37.486125,126.970305,4
동작구,방범,37.48628,126.971528,4
동작구,방범,37.486286,126.981138,3
동작구,방범,37.486484,126.9792,4
동작구,방범,37.48652,126.909988,3
동작구,방범,37.486624,126.967617,1
동작구,방범,37.486837,126.97713,2
동작구,방범,37.486923,126.975568,1
동작구,방범,37.487015,126.965974,5
동작구,방범,37.48706369,126.9707448,5
동작구,방범,37.487114,126.911346,1
동작구,방범,37.487172,126.981628,3
동작구,방범,37.487183,126.970132,2
동작구,방범,37.487375,126.968233,3
동작구,방범,37.487471,126.979921,4
동작구,방범,37.487627,126.909689,3
동작구,방범,37.487677,126.912608,4
동작구,방범,37.487723,126.964627,2
동작구,방범,37.487781,126.965904,4
동작구,방범,37.487844,126.91161,4
동작구,방범,37.488065,126.91077,4
동작구,방범,37.488151,126.982041,1
동작구,방범,37.488202,126.913845,3
동작구,방범,37.488435,126.912668,3
동작구,방범,37.488631,126.911938,2
동작구,방범,37.488634,126.980217,4
동작구,방범,37.488652,126.90967,1
동작구,방범,37.488666,126.978653,3
동작구,방범,37.488725,126.981507,3
동작구,방범,37.488759,126.981751,1
동작구,방범,37.488902,126.911369,3
동작구,방범,37.489088,126.98055,5
동작구,방범,37.489168,126.915635,2
동작구,방범,37.489331,126.964628,4
동작구,방범,37.489448,126.979927,4
동작구,방범,37.489482,126.981733,1
동작구,방범,37.489546,126.912827,2
동작구,방범,37.489549,126.971344,4
동작구,방범,37.489607,126.962954,3
동작구,방범,37.489617,126.909452,3
동작구,방범,37.489637,126.971126,3
동작구,방범,37.489686,126.91114,4
동작구,방범,37.489872,126.913336,3
동작구,방범,37.489893,126.979508,1
동작구,방범,37.489967,126.912259,1
동작구,방범,37.490055,126.90881,4
동작구,방범,37.490057,126.909711,4
동작구,방범,37.490071,126.912864,3
동작구,방범,37.490157,126.970926,3
동작구,방범,37.490168,126.964579,3
동작구,방범,37.490214,126.91194,1
동작구,방범,37.490321,126.910814,3
동작구,방범,37.49055,126.98104,4
동작구,방범,37.490564,126.981049,3
동작구,방범,37.49070513,126.963974,5
동작구,방범,37.490807,126.981918,4
동작구,방범,37.491017,126.977737,1
동작구,방범,37.491031,126.908983,1
동작구,방범,37.491329,126.978754,3
동작구,방범,37.491442,126.98031,1
동작구,방범,37.491464,126.963371,3
동작구,방범,37.491504,126.969647,2
동작구,방범,37.491586,126.977955,2
동작구,방범,37.491784,126.970536,3
동작구,방범,37.49183123,126.9766226,4
동작구,방범,37.491923,126.977129,4
동작구,방범,37.492062,126.914575,1
동작구,방범,37.492078,126.913195,1
동작구,방범,37.492257,126.954596,3
동작구,방범,37.492523,126.979115,4
동작구,방범,37.492577,126.968481,3
동작구,방범,37.492615,126.969257,3
동작구,방범,37.492633,126.976701,4
동작구,방범,37.492846,126.967497,3
동작구,방범,37.49315088,126.9549012,5
동작구,방범,37.493222,126.932943,3
동작구,방범,37.493351,126.961114,3
동작구,방범,37.493399,126.9149,3
동작구,방범,37.493412,126.932411,4
동작구,방범,37.493446,126.931367,4
동작구,방범,37.493465,126.954259,1
동작구,방범,37.493633,126.913442,1
동작구,방범,37.493657,126.955347,3
동작구,방범,37.493847,126.926309,1
동작구,방범,37.493876,126.931079,2
동작구,방범,37.4939,126.925753,4
동작구,방범,37.49390681,126.9601168,4
동작구,방범,37.494271,126.93555,1
동작구,방범,37.49428591,126.9376698,5
동작구,방범,37.49430247,126.9340151,5
동작구,방범,37.49448748,126.9588644,4
동작구,방범,37.494556,126.956525,4
동작구,방범,37.494577,126.932779,1
동작구,방범,37.494666,126.957619,4
동작구,방범,37.494671,126.925682,3
동작구,방범,37.494809,126.934709,3
동작구,방범,37.494863,126.938693,3
동작구,방범,37.494877,126.936618,1
동작구,방범,37.49499994,126.9294927,3
동작구,방범,37.495,126.926443,4
동작구,방범,37.495038,126.925117,1
동작구,방범,37.495201,126.955468,5
동작구,방범,37.495272,126.94413,4
동작구,방범,37.49528088,126.9337944,5
동작구,방범,37.495284,126.93111,3
동작구,방범,37.495315,126.923357,5
동작구,방범,37.495338,126.935133,3
동작구,방범,37.49539,126.937463,5
동작구,방범,37.495509,126.926304,1
동작구,방범,37.495547,126.943389,1
동작구,방범,37.495693,126.924633,2
동작구,방범,37.495792,126.929981,4
동작구,방범,37.495837,126.981921,3
동작구,방범,37.495933,126.93643,4
동작구,방범,37.49595102,126.9293563,5
동작구,방범,37.496134,126.952592,4
동작구,방범,37.496137,126.925826,3
동작구,방범,37.496169,126.926774,3
동작구,방범,37.496179,126.938547,3
동작구,방범,37.49622,126.934164,3
동작구,방범,37.49628,126.923564,3
동작구,방범,37.496297,126.916212,1
동작구,방범,37.496431,126.982458,2
동작구,방범,37.496504,126.938819,1
동작구,방범,37.496509,126.980595,3
동작구,방범,37.49659,126.94704,1
동작구,방범,37.49661829,126.916684,4
동작구,방범,37.496716,126.922388,5
동작구,방범,37.496799,126.921268,3
동작구,방범,37.496808,126.937804,3
동작구,방범,37.496815,126.945867,3
동작구,방범,37.496828,126.923147,1
동작구,방범,37.496829,126.920797,3
동작구,방범,37.496839,126.936587,3
동작구,방범,37.496874,126.940733,1
동작구,방범,37.496934,126.929566,1
동작구,방범,37.496948,126.933476,4
동작구,방범,37.496973,126.924359,2
동작구,방범,37.49700275,126.9220977,4
동작구,방범,37.49706,126.941474,3
동작구,방범,37.497119,126.934927,3
동작구,방범,37.497135,126.928482,3
동작구,방범,37.497172,126.926814,3
동작구,방범,37.49718,126.98061,4
동작구,방범,37.49729,126.952246,1
동작구,방범,37.497321,126.926859,3
동작구,방범,37.497497,126.936865,4
동작구,방범,37.4975,126.934634,3
동작구,방범,37.497508,126.929073,1
동작구,방범,37.497688,126.922301,3
동작구,방범,37.497724,126.925845,3
동작구,방범,37.49773,126.947165,3
동작구,방범,37.497733,126.923779,3
동작구,방범,37.49776,126.930216,4
동작구,방범,37.497827,126.936121,4
동작구,방범,37.49783,126.932901,3
동작구,방범,37.497876,126.955321,3
동작구,방범,37.498074,126.941218,5
동작구,방범,37.498074,126.946702,5
동작구,방범,37.498092,126.951464,3
동작구,방범,37.4981409,126.9287628,4
동작구,방범,37.498395,126.929955,1
동작구,방범,37.498445,126.920952,3
동작구,방범,37.498462,126.934862,1
동작구,방범,37.498486,126.92241,3
동작구,방범,37.498655,126.931451,4
동작구,방범,37.498689,126.939487,3
동작구,방범,37.49879,126.924367,3
동작구,방범,37.498858,126.928556,1
동작구,방범,37.498886,126.942298,1
동작구,방범,37.498969,126.94462,3
동작구,방범,37.499024,126.951945,3
동작구,방범,37.499062,126.925253,3
동작구,방범,37.499071,126.936423,3
동작구,방범,37.499117,126.942447,4
동작구,방범,37.499179,126.938968,3
동작구,방범,37.499189,126.93122,3
동작구,방범,37.49920835,126.9450083,4
동작구,방범,37.499218,126.923754,1
동작구,방범,37.499267,126.935076,3
동작구,방범,37.499398,126.929952,4
동작구,방범,37.499455,126.939855,1
동작구,방범,37.499673,126.933764,4
동작구,방범,37.499693,126.95137,4
동작구,방범,37.499981,126.930574,1
동작구,방범,37.500142,126.941067,5
동작구,방범,37.500158,126.935159,1
동작구,방범,37.500228,126.938806,4
동작구,방범,37.500251,126.962356,1
동작구,방범,37.500302,126.93354,4
동작구,방범,37.50031,126.951381,1
동작구,방범,37.500313,126.925295,4
동작구,방범,37.500347,126.936413,3
동작구,방범,37.500382,126.939761,1
동작구,방범,37.500503,126.931222,3
동작구,방범,37.500512,126.934254,4
동작구,방범,37.500651,126.929372,3
동작구,방범,37.50071,126.949216,3
동작구,방범,37.500714,126.934924,1
동작구,방범,37.500733,126.938986,4
동작구,방범,37.500765,126.930296,3
동작구,방범,37.500997,126.948616,1
동작구,방범,37.501014,126.927511,4
동작구,방범,37.501089,126.952186,2
동작구,방범,37.501124,126.934185,1
동작구,방범,37.501223,126.950681,2
동작구,방범,37.501278,126.929692,2
동작구,방범,37.50129,126.925405,4
동작구,방범,37.501368,126.938624,2
동작구,방범,37.501462,126.933041,4
동작구,방범,37.501525,126.935744,3
동작구,방범,37.501576,126.934462,1
동작구,방범,37.501578,126.953161,4
동작구,방범,37.501632,126.928497,2
동작구,방범,37.501751,126.936451,3
동작구,방범,37.501938,126.929044,1
동작구,방범,37.501938,126.941086,1
동작구,방범,37.502087,126.94754,4
동작구,방범,37.502094,126.927893,4
동작구,방범,37.502113,126.926474,3
동작구,방범,37.502136,126.93706,1
동작구,방범,37.502214,126.938419,1
동작구,방범,37.502316,126.932906,3
동작구,방범,37.502509,126.95185,4
동작구,방범,37.502511,126.950148,4
동작구,방범,37.502527,126.939514,3
동작구,방범,37.50263,126.952966,3
동작구,방범,37.502657,126.948749,4
동작구,방범,37.502663,126.929259,3
동작구,방범,37.502696,126.927738,3
동작구,방범,37.502729,126.926715,4
동작구,방범,37.502801,126.945828,2
동작구,방범,37.502806,126.922712,4
동작구,방범,37.502821,126.93455,4
동작구,방범,37.502854,126.930206,3
동작구,방범,37.502951,126.936497,4
동작구,방범,37.503008,126.932949,3
동작구,방범,37.50304783,126.9435725,4
동작구,방범,37.503084,126.937737,3
동작구,방범,37.503191,126.944858,3
동작구,방범,37.50326966,126.937972,3
동작구,방범,37.503286,126.961867,3
동작구,방범,37.50329,126.95339,4
동작구,방범,37.503346,126.950672,1
동작구,방범,37.503354,126.964189,4
동작구,방범,37.503376,126.933614,4
동작구,방범,37.503404,126.962272,1
동작구,방범,37.50351857,126.9358327,4
동작구,방범,37.5035645,126.9247991,4
동작구,방범,37.503636,126.938269,3
동작구,방범,37.503677,126.93725,4
동작구,방범,37.503736,126.953605,3
동작구,방범,37.503809,126.94488,3
동작구,방범,37.503972,126.924172,3
동작구,방범,37.503997,126.9682,3
동작구,방범,37.504012,126.946007,3
동작구,방범,37.50409,126.92266,3
동작구,방범,37.50411695,126.9475684,3
동작구,방범,37.504228,126.962923,1
동작구,방범,37.504266,126.93464,3
동작구,방범,37.504322,126.936017,3
동작구,방범,37.504363,126.96422,2
동작구,방범,37.504369,126.970485,3
동작구,방범,37.504517,126.967404,4
동작구,방범,37.504774,126.940745,3
동작구,방범,37.504835,126.971261,4
동작구,방범,37.504868,126.934725,2
동작구,방범,37.504873,126.97008,2
동작구,방범,37.505018,126.924775,3
동작구,방범,37.505059,126.936838,3
동작구,방범,37.505197,126.968238,3
동작구,방범,37.505206,126.969323,1
동작구,방범,37.505459,126.956084,1
동작구,방범,37.50554,126.946776,3
동작구,방범,37.505568,126.924275,1
동작구,방범,37.505655,126.95534,1
동작구,방범,37.50574,126.956671,4
동작구,방범,37.505868,126.961821,3
동작구,방범,37.50598,126.933481,4
동작구,방범,37.506076,126.940411,4
동작구,방범,37.506328,126.934142,3
동작구,방범,37.506361,126.946482,3
동작구,방범,37.506475,126.938163,1
동작구,방범,37.506506,126.950991,4
동작구,방범,37.506576,126.949675,3
동작구,방범,37.506736,126.960103,3
동작구,방범,37.506745,126.945935,3
동작구,방범,37.50678,126.957067,2
동작구,방범,37.50689,126.933515,3
동작구,방범,37.507002,126.936137,3
동작구,방범,37.507259,126.962844,4
동작구,방범,37.507312,126.929554,3
동작구,방범,37.507402,126.941599,3
동작구,방범,37.50754,126.934881,4
동작구,방범,37.507693,126.96169,1
동작구,방범,37.507703,126.943031,3
동작구,방범,37.507791,126.957456,1
동작구,방범,37.507792,126.93603,4
동작구,방범,37.507815,126.958876,4
동작구,방범,37.50795,126.960205,1
동작구,방범,37.508005,126.958014,4
동작구,방범,37.508022,126.96365,3
동작구,방범,37.50806,126.93763,4
동작구,방범,37.508077,126.951433,1
동작구,방범,37.508094,126.939253,5
동작구,방범,37.508202,126.962202,3
동작구,방범,37.50834536,126.9368513,5
동작구,방범,37.508377,126.940412,4
동작구,방범,37.508437,126.935886,2
동작구,방범,37.508554,126.955996,3
동작구,방범,37.508595,126.941561,1
동작구,방범,37.508609,126.956737,4
동작구,방범,37.508871,126.936006,1
동작구,방범,37.508992,126.960979,4
동작구,방범,37.509006,126.946658,3
동작구,방범,37.5090167,126.939125,4
동작구,방범,37.509057,126.957812,2
동작구,방범,37.509083,126.958717,2
동작구,방범,37.509271,126.937572,1
동작구,방범,37.509276,126.959515,2
동작구,방범,37.50932,126.956989,3
동작구,방범,37.509344,126.944765,3
동작구,방범,37.509453,126.938573,3
동작구,방범,37.509556,126.958052,3
동작구,방범,37.509686,126.936748,3
동작구,방범,37.5097,126.955522,1
동작구,방범,37.509772,126.933194,1
동작구,방범,37.509785,126.934401,3
동작구,방범,37.50980812,126.9458074,4
동작구,방범,37.509867,126.941307,3
동작구,방범,37.509969,126.938013,1
동작구,방범,37.509986,126.958867,2
동작구,방범,37.510085,126.937128,3
동작구,방범,37.510141,126.939452,2
동작구,방범,37.510234,126.946324,3
동작구,방범,37.510286,126.955277,3
동작구,방범,37.510421,126.934101,3
동작구,방범,37.510455,126.951117,3
동작구,방범,37.510583,126.948289,2
동작구,방범,37.510772,126.934698,1
동작구,방범,37.51078602,126.9411811,4
동작구,방범,37.510838,126.942435,3
동작구,방범,37.510858,126.937069,3
동작구,방범,37.510953,126.956854,4
동작구,방범,37.511058,126.943087,3
동작구,방범,37.511219,126.939273,4
동작구,방범,37.511247,126.954867,4
동작구,방범,37.511253,126.942072,1
동작구,방범,37.511299,126.94531,1
동작구,방범,37.511304,126.955926,3
동작구,방범,37.511515,126.937663,1
동작구,방범,37.511584,126.957506,4
동작구,방범,37.511645,126.936041,3
동작구,방범,37.51167693,126.9275729,4
동작구,방범,37.511681,126.944576,3
동작구,방범,37.511769,126.943357,3
동작구,방범,37.511822,126.937035,3
동작구,방범,37.511964,126.947494,4
동작구,방범,37.511993,126.95097,3
동작구,방범,37.51202,126.944927,1
동작구,방범,37.51209246,126.9551635,4
동작구,방범,37.512362,126.942534,4
동작구,방범,37.512401,126.937588,3
동작구,방범,37.512502,126.947435,3
동작구,방범,37.512797,126.936003,4
동작구,방범,37.512937,126.956204,3
동작구,방범,37.512963,126.945845,1
동작구,방범,37.513025,126.943763,3
동작구,방범,37.513063,126.942066,4
동작구,방범,37.513546,126.927093,3
동작구,방범,37.513961,126.927954,4
동작구,어린이안전,37.481114,126.965854,2
동작구,어린이안전,37.481799,126.979529,2
동작구,어린이안전,37.482005,126.966705,4
동작구,어린이안전,37.48268,126.968357,3
동작구,어린이안전,37.482764,126.979523,4
동작구,어린이안전,37.482898,126.977601,4
동작구,어린이안전,37.483954,126.968404,3
동작구,어린이안전,37.4849742,126.972331,4
동작구,어린이안전,37.485401,126.973145,4
동작구,어린이안전,37.485875,126.9753,2
동작구,어린이안전,37.48702,126.974002,4
동작구,어린이안전,37.487451,126.975048,4
동작구,어린이안전,37.4878,126.975281,1
동작구,어린이안전,37.488003,126.913163,3
동작구,어린이안전,37.48819,126.975792,12
동작구,어린이안전,37.488387,126.966122,3
동작구,어린이안전,37.488495,126.963739,3
동작구,어린이안전,37.488586,126.907773,5
동작구,어린이안전,37.488596,126.96466,1
동작구,어린이안전,37.488808,126.912433,5
동작구,어린이안전,37.489839,126.972165,3
동작구,어린이안전,37.493039,126.975788,1
동작구,어린이안전,37.493205,126.935794,3
동작구,어린이안전,37.493531,126.978086,4
동작구,어린이안전,37.493744,126.93621,3
동작구,어린이안전,37.494644,126.978288,4
동작구,어린이안전,37.49521,126.952323,3
동작구,어린이안전,37.495368,126.916485,6
동작구,어린이안전,37.495468,126.951937,3
동작구,어린이안전,37.495507,126.912822,3
동작구,어린이안전,37.495509,126.982475,3
동작구,어린이안전,37.495769,126.953014,5
동작구,어린이안전,37.496117,126.940748,4
동작구,어린이안전,37.49666,126.935263,3
동작구,어린이안전,37.49711,126.9451,3
동작구,어린이안전,37.497209,126.943953,4
동작구,어린이안전,37.497235,126.950306,3
동작구,어린이안전,37.497511,126.944096,4
동작구,어린이안전,37.497595,126.935228,4
동작구,어린이안전,37.497817,126.927106,3
동작구,어린이안전,37.497873,126.950281,2
동작구,어린이안전,37.49814,126.937318,5
동작구,어린이안전,37.498419,126.945065,4
동작구,어린이안전,37.49876,126.937194,4
동작구,어린이안전,37.498943,126.932647,3
동작구,어린이안전,37.499093,126.959819,4
동작구,어린이안전,37.499131,126.943868,4
동작구,어린이안전,37.499211,126.926572,4
동작구,어린이안전,37.499266,126.920968,4
동작구,어린이안전,37.499312,126.945516,4
동작구,어린이안전,37.499495,126.935176,4
동작구,어린이안전,37.499713,126.960759,3
동작구,어린이안전,37.49972,126.942926,4
동작구,어린이안전,37.499871,126.961934,4
동작구,어린이안전,37.500201,126.926682,2
동작구,어린이안전,37.500276,126.9277248,3
동작구,어린이안전,37.500508,126.936671,2
동작구,어린이안전,37.500713,126.945095,2
동작구,어린이안전,37.501019,126.943881,3
동작구,어린이안전,37.501121,126.960217,4
동작구,어린이안전,37.501159,126.936917,4
동작구,어린이안전,37.501197,126.939972,3
동작구,어린이안전,37.502263,126.946542,3
동작구,어린이안전,37.50363,126.960918,3
동작구,어린이안전,37.504021,126.951765,3
동작구,어린이안전,37.504064,126.950259,5
동작구,어린이안전,37.504338,126.965251,3
동작구,어린이안전,37.504731,126.92326,4
동작구,어린이안전,37.504804,126.95201,4
동작구,어린이안전,37.505047,126.953811,4
동작구,어린이안전,37.505574,126.966237,3
동작구,어린이안전,37.505822,126.961112,1
동작구,어린이안전,37.50591,126.9412,4
동작구,어린이안전,37.505953,126.952201,1
동작구,어린이안전,37.5063,126.955139,3
동작구,어린이안전,37.506472,126.952123,4
동작구,어린이안전,37.50697,126.9323,4
동작구,어린이안전,37.507113,126.948158,5
동작구,어린이안전,37.507212,126.951875,4
동작구,어린이안전,37.507383,126.961657,4
동작구,어린이안전,37.507805,126.930239,3
동작구,어린이안전,37.508708,126.96404,1
동작구,어린이안전,37.508744,126.925275,3
동작구,어린이안전,37.508826,126.961614,5
동작구,어린이안전,37.508869,126.932289,4
동작구,어린이안전,37.508955,126.941132,4
동작구,어린이안전,37.509188,126.950764,4
동작구,어린이안전,37.509309,126.928249,3
동작구,어린이안전,37.509604,126.948831,3
동작구,어린이안전,37.509811,126.942815,4
동작구,어린이안전,37.509952,126.926098,1
동작구,어린이안전,37.510471,126.95317,1
동작구,어린이안전,37.510485,126.940388,2
동작구,어린이안전,37.510839,126.925882,4
동작구,어린이안전,37.510918,126.926585,4
동작구,어린이안전,37.51092,126.94833,1
동작구,어린이안전,37.511097,126.954085,2
동작구,어린이안전,37.511181,126.928356,3
동작구,어린이안전,37.511863,126.94026,3
동작구,어린이안전,37.511874,126.941451,4
동작구,어린이안전,37.508469,126.932714,1
동작구,방범,37.487625,126.908275,3
동작구,어린이안전,37.5084,126.943794,3
동작구,어린이안전,37.508026,126.96289,3
동작구,어린이안전,37.508131,126.948243,3
동대문구,방범,37.56148208,127.0703967,3
동대문구,방범,37.56194828,127.0673998,4
동대문구,방범,37.56220852,127.0652412,3
동대문구,방범,37.56220915,127.0648667,4
동대문구,방범,37.56246339,127.0630371,5
동대문구,방범,37.56252754,127.0677488,3
동대문구,방범,37.56273252,127.0613459,4
동대문구,방범,37.5627885,127.071139,3
동대문구,방범,37.56299885,127.0597013,4
동대문구,방범,37.5631026,127.065505,3
동대문구,방범,37.56311494,127.0666479,4
동대문구,방범,37.56318969,127.0701291,4
동대문구,방범,37.56339718,127.0613196,4
동대문구,방범,37.56357712,127.0668715,4
동대문구,방범,37.56358193,127.0586666,3
동대문구,방범,37.56368507,127.0680832,1
동대문구,방범,37.56373428,127.0717036,4
동대문구,방범,37.56375286,127.0631163,4
동대문구,방범,37.56377788,127.068496,4
동대문구,방범,37.56388735,127.0663867,3
동대문구,방범,37.56402295,127.0692994,3
동대문구,방범,37.56405606,127.0601833,4
동대문구,방범,37.5641988,127.0673849,3
동대문구,방범,37.56426194,127.0655892,4
동대문구,방범,37.56440646,127.0701625,3
동대문구,방범,37.56448679,127.0623399,4
동대문구,방범,37.56462865,127.059572,1
동대문구,방범,37.56495674,127.059528,3
동대문구,방범,37.565041,127.05933,3
동대문구,방범,37.56527257,127.063981,2
동대문구,방범,37.56529111,127.0679767,4
동대문구,방범,37.56534244,127.0714287,3
동대문구,방범,37.56536504,127.0643807,2
동대문구,방범,37.56557753,127.0709109,3
동대문구,방범,37.56557918,127.0672464,3
동대문구,방범,37.5656445,127.059146,3
동대문구,방범,37.56596001,127.0593762,3
동대문구,방범,37.5663274,127.0649009,4
동대문구,방범,37.5664394,127.0542988,4
동대문구,방범,37.5664528,127.068106,3
동대문구,방범,37.56649974,127.071558,3
동대문구,방범,37.5665698,127.060106,3
동대문구,방범,37.56662218,127.0560551,3
동대문구,방범,37.5666642,127.0591903,1
동대문구,방범,37.56675666,127.0572954,3
동대문구,방범,37.56677821,127.069189,3
동대문구,방범,37.56680007,127.065786,3
